8	0	1
77	197	636		50	165	760
0	218	741		33	183	753
-66	27	761		0	131	756
-82	143	639		-27	135	717
-63	252	428		-39	174	620
35	18	438		-14	122	560
-13	3	586		-13	82	568
-35	129	661		-21	98	599
21	222	605		-6	139	601
37	167	767		8	149	656
87	162	1004		34	153	772
209	100	820		93	135	788
161	46	755		115	105	777
166	68	748		132	93	767
182	199	758		149	128	764
128	220	665		142	159	731
98	253	548		127	190	670
75	203	570		110	194	637
-24	215	501		65	201	591
-26	261	515		34	221	566
8	189	508		25	210	546
46	148	502		32	190	531
40	220	460		35	200	508
92	234	504		54	211	506
124	197	570		77	206	527
104	221	526		86	211	527
74	216	609		82	213	554
31	195	498		65	207	536
20	220	549		50	211	540
20	159	607		40	194	562
28	169	563		36	185	563
-56	227	515		5	199	547
-31	187	314		-6	195	469
-24	141	235		-12	177	391
-63	116	143		-29	157	308
-106	199	-154		-55	171	153
-86	93	-193		-65	145	37
-13	-48	-109		-48	80	-11
-28	21	-261		-41	60	-95
-99	79	-442		-60	67	-210
-23	43	-480		-48	59	-301
47	62	-590		-16	60	-397
112	28	-802		26	49	-533
71	-23	-776		41	25	-614
128	7	-801		70	19	-676
128	15	-903		89	18	-752
115	51	-1182		98	29	-896
82	-91	-1245		93	-11	-1012
-1	-118	-1061		61	-47	-1028
162	-85	-1420		95	-59	-1159
275	-263	-1616		155	-127	-1312
101	-121	-1521		137	-125	-1382
-20	-163	-995		84	-138	-1253
114	-461	-1051		94	-246	-1185
-138	-453	-939		16	-315	-1103
-268	-505	-178		-78	-378	-794
41	-611	-462		-38	-456	-683
-2	-483	-775		-26	-465	-714
119	-116	-1366		22	-348	-932
7	63	-1428		17	-211	-1097
-43	-365	-817		-3	-262	-1004
113	-393	-1026		35	-306	-1011
198	64	-1570		90	-182	-1198
-39	-42	-1104		46	-135	-1166
61	-309	-914		51	-193	-1082
110	-21	-1345		71	-136	-1170
5	286	-1491		49	4	-1277
-48	-175	-1026		16	-55	-1193
86	-459	-936		39	-190	-1107
80	-51	-1217		53	-143	-1144
-24	324	-1483		27	12	-1257
-130	-55	-997		-25	-10	-1170
7	-237	-1063		-14	-86	-1134
108	-50	-1474		26	-74	-1248
-104	232	-1508		-17	28	-1335
-87	-97	-1200		-40	-13	-1290
7	-102	-1173		-24	-43	-1251
-143	543	-1299		-64	152	-1267
-85	683	-1618		-71	330	-1384
10	688	-1508		-44	449	-1425
-126	632	-1278		-71	510	-1376
-226	447	-1281		-123	489	-1344
0	464	-1369		-82	481	-1353
37	539	-1534		-42	500	-1413
44	374	-1490		-13	458	-1439
150	14	-1228		41	310	-1369
218	29	-1292		100	216	-1343
189	-194	-1528		130	79	-1405
240	-363	-1242		166	-68	-1350
250	-474	-1206		194	-204	-1302
173	-565	-1612		187	-324	-1406
371	-577	-1623		249	-409	-1478
360	-484	-1772		286	-434	-1576
419	-542	-2091		330	-470	-1748
708	-174	-2279		456	-371	-1926
640	-454	-2042		518	-399	-1964
336	-446	-1245		457	-415	-1724
257	-69	-1115		390	-299	-1521
330	-401	-1408		370	-333	-1483
332	-218	-1055		357	-294	-1340
279	-405	-1033		331	-331	-1238
583	-487	-1562		415	-383	-1346
828	-301	-1167		553	-356	-1287
765	-213	-914		624	-308	-1162
645	-191	-1015		631	-269	-1113
771	-137	-952		678	-225	-1059
718	-272	-872		691	-240	-997
668	-254	-939		683	-245	-977
719	-132	-1046		695	-207	-1000
630	-72	-890		674	-162	-964
448	-83	-1029		598	-136	-985
512	-227	-1186		570	-166	-1052
716	-103	-1253		619	-145	-1119
577	33	-838		605	-85	-1025
657	225	-790		622	17	-947
767	23	-968		671	19	-954
952	63	-943		765	34	-950
922	254	-552		817	108	-817
901	342	-515		845	186	-716
1187	168	-768		959	180	-734
1427	127	-770		1115	162	-746
969	40	-523		1066	121	-671
946	-11	-381		1026	77	-574
1292	-23	-660		1115	43	-603
1188	-37	-693		1139	16	-633
1032	-50	-346		1104	-5	-537
1201	173	-518		1136	54	-531
1218	66	-751		1164	58	-604
1142	156	-548		1156	91	-586
1050	355	-393		1121	179	-521
1063	115	-504		1102	157	-515
1273	64	-466		1159	126	-499
1054	156	-295		1124	136	-431
1253	188	-340		1167	154	-401
1418	-3	-637		1251	101	-480
1082	102	-283		1194	101	-414
1084	276	-89		1157	159	-306
1425	416	-249		1247	245	-287
1231	423	-198		1242	304	-257
1050	205	30		1178	271	-161
1267	301	-44		1208	281	-122
1274	169	-210		1230	243	-151
1517	427	-253		1326	305	-185
1514	399	-246		1389	336	-206
1632	381	-226		1470	351	-212
1876	677	-563		1605	460	-329
1659	367	-178		1624	429	-279
1480	126	102		1576	328	-151
1718	339	-10		1623	332	-104
1441	-177	-134		1563	161	-114
1052	462	219		1392	262	-3
1011	-62	-4		1265	153	-3
868	-64	-79		1132	80	-29
749	65	-163		1004	75	-73
597	84	-108		868	78	-85
716	191	-169		817	116	-113
797	134	-217		810	122	-148
639	83	-45		753	109	-114
725	118	-6		744	112	-78
697	217	85		728	147	-23
588	356	215		681	217	56
657	272	118		673	235	76
684	254	186		677	241	113
726	165	183		693	216	136
923	259	112		770	230	128
1081	182	61		874	214	106
955	4	-23		901	144	63
986	-60	-45		930	75	26
1010	-50	116		957	33	56
1017	-108	179		977	-14	97
878	-152	84		944	-60	93
978	-140	120		955	-87	102
1066	38	193		992	-45	133
1040	9	216		1008	-26	160
1042	-39	221		1019	-31	181
1122	134	360		1054	24	241
1079	198	716		1062	82	399
1008	377	650		1044	180	483
1035	320	415		1041	227	460
836	434	708		972	296	543
757	332	559		900	308	548
803	417	399		868	345	499
640	310	406		792	333	468
579	537	571		721	401	502
657	486	402		700	430	469
674	644	298		691	501	412
466	744	525		616	582	450
339	1054	754		523	740	551
274	1130	409		440	870	504
69	957	440		316	899	483
164	925	303		265	908	423
144	802	320		225	872	388
23	776	274		157	840	350
-267	1416	571		15	1033	424
-216	1365	605		-61	1144	484
26	429	11		-32	905	326
58	709	139		-1	839	264
-44	959	472		-16	879	333
-70	1138	571		-34	966	413
-206	1531	482		-91	1155	436
-279	1200	367		-154	1170	413
-358	1030	363		-222	1123	396
-379	1501	473		-275	1249	422
-259	1425	356		-269	1308	400
-326	913	242		-288	1176	347
-210	694	106		-262	1015	267
-164	804	413		-229	945	315
-337	1049	408		-265	980	346
-496	738	-47		-342	899	215
-745	1277	147		-477	1025	192
-859	1530	446		-604	1194	277
-899	2214	332		-703	1535	295
-693	1664	-34		-700	1578	185
-471	1117	397		-623	1424	256
-423	904	193		-556	1250	235
-371	952	180		-494	1151	216
-446	1031	135		-478	1111	189
-459	546	283		-472	922	220
-485	659	112		-476	834	184
-378	986	430		-444	885	266
-276	805	377		-388	858	303
-336	850	317		-370	855	308
-524	958	317		-422	889	311
-624	942	434		-489	907	352
-431	694	549		-470	836	418
-312	447	571		-417	706	469
-312	300	594		-382	570	511
-416	542	821		-393	561	614
-244	476	895		-343	533	708
-459	400	484		-382	488	633
-543	95	608		-436	357	625
-486	-45	571		-453	222	607
-682	-83	728		-529	120	647
-675	-292	1104		-578	-17	800
-855	-527	982		-670	-187	861
-750	-476	745		-697	-284	822
-932	-636	942		-775	-402	862
-781	-668	1272		-777	-491	999
-713	-519	1380		-756	-500	1126
-678	-670	1412		-730	-557	1222
-907	-482	942		-789	-532	1128
-596	-320	935		-724	-461	1064
-506	-204	1074		-651	-375	1067
-404	-63	781		-569	-271	972
-209	94	735		-449	-149	892
87	155	949		-269	-47	911
209	431	1201		-109	112	1008
17	247	924		-67	157	980
37	114	1093		-32	143	1018
362	157	1849		99	148	1295
120	175	1372		106	157	1321
-167	66	896		14	126	1179
4	11	1554		11	88	1304
342	-101	2604		122	24	1738
-52	-217	1503		63	-56	1660
-272	-253	486		-48	-122	1268
41	-442	1860		-18	-229	1465
134	-423	2471		32	-293	1801
-384	-807	1213		-106	-465	1605
-248	-944	1130		-154	-625	1446
274	-491	3141		-10	-580	2012
273	-570	3396		83	-577	2475
-34	-734	1458		44	-629	2135
-268	-1093	1427		-60	-784	1899
-154	-1009	3384		-91	-859	2395
-477	-1350	2248		-220	-1023	2346
-393	-1557	912		-278	-1201	1867
-363	-1165	2339		-306	-1189	2025
-632	-1361	2473		-415	-1247	2175
-409	-1342	1084		-413	-1279	1810
-273	-825	1283		-366	-1127	1634
-430	-500	1927		-388	-918	1732
-238	-724	904		-338	-853	1455
-112	-527	552		-262	-744	1154
-426	-308	1581		-317	-599	1296
-644	-825	1900		-426	-674	1498
-271	-164	934		-375	-504	1310
-300	-806	982		-350	-605	1200
-470	-1343	1991		-390	-851	1464
-454	-1144	1069		-411	-949	1332
-294	-1317	465		-372	-1072	1043
-478	-1055	985		-407	-1066	1023
-313	-907	493		-376	-1013	846
-98	-673	133		-283	-899	608
-261	-730	149		-275	-843	455
-184	-609	622		-245	-765	511
-93	-836	350		-194	-789	457
-212	-621	211		-200	-733	375
-71	-582	279		-157	-682	343
-76	-537	260		-130	-634	315
-84	-747	270		-114	-672	300
-99	-684	229		-109	-676	276
-32	-817	228		-84	-723	260
46	-1135	196		-40	-861	239
101	-1186	83		6	-969	187
146	-806	107		53	-915	160
-139	-272	139		-10	-700	153
-257	-452	153		-93	-617	153
-37	-533	45		-74	-589	117
12	-405	101		-45	-528	112
-199	-363	153		-97	-473	126
-141	-382	183		-111	-442	145
-23	-405	-14		-82	-430	91
-98	-318	-12		-87	-393	56
-199	-271	76		-124	-352	63
-186	-319	20		-145	-341	49
-12	-297	-112		-101	-326	-5
-53	-332	-26		-85	-328	-12
-197	-312	125		-122	-323	33
-88	-114	50		-111	-253	39
11	-42	25		-70	-183	34
27	-43	32		-37	-136	33
-67	-87	-21		-47	-120	15
-30	-188	-10		-42	-143	6
-130	-310	70		-71	-198	28
-145	-21	186		-96	-139	80
-8	-39	15		-66	-106	59
-41	-116	39		-58	-109	52
-98	-104	137		-71	-107	80
-171	-331	224		-105	-182	128
-145	-332	112		-118	-232	123
118	-283	-39		-39	-249	69
16	-158	-92		-20	-219	15
-21	-116	-162		-21	-184	-44
-18	-215	-142		-20	-195	-77
14	-165	-68		-8	-185	-74
8	-146	-65		-3	-172	-71
-30	-169	-36		-12	-171	-59
-16	-225	-18		-13	-189	-45
59	-228	-67		10	-202	-53
44	-133	-83		22	-179	-63
-7	-247	-162		12	-202	-96
64	-414	-138		29	-272	-110
0	-323	-33		20	-289	-84
-12	-144	-63		9	-241	
